Name,Property Title,Price,Location,Total_Area,Price_per_SQFT,Description,Baths,Balcony,Predicted_Price
9934402.620147772,9556929.360367011,₹50.0 L,9924533.971518947,879,5690.0,9934402.620147772,3.0,0.0,5000000.0
9843326.688093673,9331162.708831899,₹43.0 L,8649155.157842051,1090,3940.0,9843326.688093673,3.0,0.0,4300000.0
15333904.306212183,13426174.051890098,₹4.65 Cr,15333904.306212183,2340,19870.0,15333904.306212183,4.0,1.0,46488333.333333336
9404928.317548744,9502642.701209873,₹27.0 L,9270218.895100376,825,3270.0,9635153.129112877,3.0,1.0,2700000.0
9869348.382966274,9869348.382966274,₹45.0 L,9869348.382966274,1020,4410.0,9869348.382966274,3.0,0.0,4500000.0
9752250.756039577,9752250.756039577,₹36.0 L,9752250.756039577,726,4960.0,9752250.756039577,2.0,1.0,3600000.0
11690867.024048245,11690867.024048245,₹1.85 Cr,11690867.024048245,1438,12890.0,11690867.024048245,3.0,1.0,18500000.0
9895370.077838873,9351277.314998502,₹47.0 L,9895370.077838873,880,5340.0,9895370.077838873,3.0,1.0,4700000.0
9921391.772711473,10063980.115238493,₹49.0 L,9921391.772711473,1250,3920.0,9921391.772711473,3.0,0.0,4900000.0
9690172.932265565,10259673.806055268,₹75.0 L,9690172.932265565,1050,7140.0,10259673.806055268,3.0,0.0,7500000.0
10233652.111182667,10233652.111182667,₹73.0 L,9015100.538286008,1449,5040.0,10233652.111182667,3.0,0.0,7299783.333333333
10136063.90561081,10013537.540882759,₹72.0 L,10496148.296976428,1439,5000.0,10220641.263746368,3.0,1.0,7200000.0
10136063.90561081,10013537.540882759,₹72.0 L,10496148.296976428,1439,5000.0,10220641.263746368,3.0,0.0,7200000.0
10136063.90561081,10013537.540882759,₹72.0 L,10496148.296976428,1439,5000.0,10220641.263746368,3.0,0.0,7200000.0
13043995.157423422,12059392.498271286,₹2.89 Cr,13043995.157423422,1750,16510.0,13043995.157423422,3.0,1.0,28908333.333333332
10259673.806055268,10259673.806055268,₹75.0 L,9986747.482696725,1402,5350.0,10259673.806055268,3.0,1.0,7500000.0
10715053.46632576,10399735.03893558,₹1.1 Cr,10651923.501189917,1309,8400.0,10715053.46632576,3.0,1.0,11000000.0
9752250.756039577,9629279.596876612,₹36.0 L,9752250.756039577,764,4710.0,9752250.756039577,2.0,1.0,3600000.0
12208336.116416799,11235487.363777751,₹1.5 Cr,12208336.116416799,763,19660.0,11235487.363777751,2.0,0.0,15000000.0
12146246.684318736,12576615.093930658,₹2.2 Cr,12146246.684318736,1900,11580.0,12146246.684318736,3.0,1.0,22000000.0
10910216.177870257,10747270.147941776,₹1.25 Cr,10208147.695983125,1149,10880.0,10910216.177870257,3.0,0.0,12500000.0
10257883.974035092,9869348.382966274,₹45.0 L,9631988.909632334,950,4740.0,9869348.382966274,3.0,1.0,4500000.0
10259673.806055268,9272173.074498098,₹75.0 L,9883255.755090758,847,8850.0,10259673.806055268,3.0,1.0,7500000.0
10012467.704765571,9859977.817241764,₹56.0 L,9883351.789361551,1046,5350.0,10012467.704765571,3.0,0.0,5600000.0
9674185.671421777,9492458.634429414,₹30.0 L,9674185.671421777,680,4410.0,9674185.671421777,2.0,1.0,3000000.0
10025478.55220187,9351277.314998502,₹57.0 L,10025478.55220187,838,6800.0,10025478.55220187,3.0,0.0,5700000.0
10064511.094510771,9498573.607491793,₹60.0 L,10064511.094510771,845,7100.0,10064511.094510771,3.0,0.0,6000000.0
10259673.806055268,10712734.22858934,₹75.0 L,10259673.806055268,1100,6820.0,10259673.806055268,3.0,0.0,7500000.0
10194619.568873769,9391818.140615776,₹70.0 L,9814090.305240855,1216,5760.0,10194619.568873769,3.0,1.0,7000000.0
9700207.366294377,9584091.415757775,₹32.0 L,9700207.366294377,806,3970.0,9700207.366294377,3.0,1.0,3200000.0
10324728.043236766,10126537.992627611,₹80.0 L,9717654.916415311,1443,5540.0,10324728.043236766,3.0,1.0,8000000.0
10168597.87400117,9815291.038454002,₹68.0 L,9795307.651394602,1064,6390.0,10168597.87400117,3.0,0.0,6800000.0
11697553.229915166,13837656.851037707,₹3.5 Cr,11672214.887279423,1100,31820.0,13837656.851037707,3.0,1.0,35000000.0
12536572.10740773,13201895.018262265,₹2.5 Cr,12536572.10740773,1484,16850.0,12536572.10740773,3.0,1.0,25000000.0
9732734.484885126,9232724.128018819,₹34.5 L,9732734.484885126,788,4380.0,9732734.484885126,2.0,0.0,3450283.3333333335
9836821.264375525,9509608.899942368,₹42.5 L,10368224.315251658,1247,3410.0,9836821.264375525,3.0,0.0,4250170.0
10340080.8432116,9589287.242637988,₹81.18 L,10340080.8432116,902,9000.0,10340080.8432116,3.0,1.0,8120290.0
10181608.72143747,10181608.72143747,₹69.0 L,10181608.72143747,1000,6900.0,10181608.72143747,3.0,1.0,6900000.0
10194619.568873769,9908999.965938013,₹70.0 L,9405412.123625528,1350,5180.0,10194619.568873769,3.0,1.0,7000000.0
10194619.568873769,10000778.918902958,₹70.0 L,10194619.568873769,1050,6670.0,10194619.568873769,3.0,1.0,7000000.0
9869348.382966274,9289324.882500429,₹45.0 L,9869348.382966274,1051,4280.0,9869348.382966274,3.0,1.0,4500000.0
10082755.866914086,9232724.128018819,₹46.0 L,9565085.744987648,1098,4190.0,9882359.230402574,3.0,0.0,4600000.0
10122725.590545708,9843326.688093673,₹43.0 L,10122725.590545708,754,5700.0,9843326.688093673,2.0,1.0,4300000.0
10584944.991962763,10584944.991962763,₹1.0 Cr,10584944.991962763,1152,8680.0,10584944.991962763,3.0,0.0,10000000.0
9752250.756039577,8801964.461850287,₹36.0 L,9752250.756039577,1016,3540.0,9752250.756039577,3.0,0.0,3600000.0
12926897.530496724,13426174.051890098,₹2.8 Cr,12926897.530496724,1875,14930.0,12926897.530496724,3.0,1.0,28001666.666666668
10487291.501827909,9351277.314998502,₹52.0 L,9584533.210381027,950,5470.0,9960424.315020373,3.0,1.0,5200000.0
10285380.328524893,9509608.899942368,₹55.0 L,10368224.315251658,1300,4230.0,9999456.857329272,3.0,0.0,5500000.0
18733485.101839237,18733485.101839237,₹6.9 Cr,14901802.533485558,5050,13660.0,18261344.979379635,5.0,1.0,68845000.0
18733485.101839237,18733485.101839237,₹6.6 Cr,14901802.533485558,4500,14670.0,17871019.55629064,5.0,1.0,65684666.666666664
9784777.874630325,9351432.737418087,₹38.5 L,9784777.874630325,710,5420.0,9784777.874630325,2.0,1.0,3850000.0
10558923.297090162,10961341.764889596,₹98.0 L,10558923.297090162,1275,7690.0,10558923.297090162,3.0,1.0,9800000.0
11235487.363777751,11235487.363777751,₹1.5 Cr,11235487.363777751,1800,8330.0,11235487.363777751,3.0,1.0,15000000.0
10285695.500927867,10285380.328524893,₹77.0 L,10378457.379200507,955,8060.000000000001,10285695.500927867,3.0,1.0,7700000.0
9502756.318768317,8801964.461850287,₹40.0 L,8688581.555083277,836,4780.0,9804294.145784775,3.0,0.0,4000000.0
9661174.823985478,9661174.823985478,₹29.0 L,9661174.823985478,582,4980.0,9661174.823985478,2.0,0.0,2900000.0
9960424.315020373,10446090.199162904,₹52.0 L,9960424.315020373,775,6710.0,9960424.315020373,2.0,0.0,5200200.0
9869348.382966274,9869348.382966274,₹45.0 L,9869348.382966274,828,5430.0,9869348.382966274,3.0,1.0,4500000.0
9869348.382966274,9869348.382966274,₹45.0 L,9405412.123625528,1096,4110.0,9869348.382966274,3.0,1.0,4500000.0
9830315.840657374,9715303.650790727,₹42.0 L,9830315.840657374,1150,3650.0,9830315.840657374,3.0,0.0,4200000.0
10910216.177870257,10541586.103836067,₹1.25 Cr,10910216.177870257,1652,7570.0,10910216.177870257,3.0,1.0,12500000.0
10975270.415051756,11215378.662113385,₹1.3 Cr,10975270.415051756,1225,10610.0,10975270.415051756,3.0,1.0,13000000.0
9674185.671421777,9379184.10670149,₹30.0 L,9674185.671421777,660,4540.0,9674185.671421777,2.0,0.0,3000000.0
9999456.857329272,9999456.857329272,₹55.0 L,10364272.272710457,1100,5000.0,9999456.857329272,3.0,0.0,5500000.0
9849832.111811824,9629279.596876612,₹43.5 L,9849832.111811824,775,5610.0,9849832.111811824,2.0,0.0,4350250.0
11839523.347675532,13707548.376674712,₹3.4 Cr,11839523.347675532,3793,8960.0,13707548.376674712,4.0,1.0,33991666.666666664
10129565.33169227,10399735.03893558,₹65.0 L,10651923.501189917,1145,5680.0,10129565.33169227,3.0,1.0,6500000.0
9761405.246883385,9827133.37544374,₹58.0 L,9648177.528549045,1041,5570.0,10038489.39963817,3.0,1.0,5800000.0
10038489.39963817,9827133.37544374,₹58.0 L,9648177.528549045,1040,5580.0,10038489.39963817,3.0,0.0,5800000.0
10389782.280418266,11960096.752840945,₹85.0 L,12598426.54489314,825,10300.0,10389782.280418266,3.0,0.0,8500000.0
9973435.162456673,9863175.270629898,₹53.0 L,10598326.529796263,791,6700.0,9973435.162456673,2.0,0.0,5300040.0
9778272.450912176,9676294.607943093,₹38.0 L,10173120.075005531,832,4570.0,9778272.450912176,3.0,1.0,3800000.0
10103543.63681967,10103543.63681967,₹63.0 L,10103543.63681967,1155,5450.0,10103543.63681967,3.0,1.0,6300000.0
9760198.427240875,9999456.857329272,₹55.0 L,8688581.555083277,1401,3920.0,9999456.857329272,3.0,0.0,5500000.0
9804294.145784775,8991939.518150648,₹40.0 L,9015100.538286008,950,4210.0,9804294.145784775,3.0,0.0,4000000.0
11504374.37281918,11392381.39495689,₹2.3 Cr,11504374.37281918,1200,19170.0,12276355.158681735,3.0,0.0,23000000.0
9583109.739367679,9440970.212734902,₹23.0 L,9349405.261212533,900,2560.0,9583109.739367679,3.0,0.0,2300000.0
13161092.78435012,13161092.78435012,₹2.98 Cr,13161092.78435012,2259,13190.0,13161092.78435012,4.0,1.0,29698000.000000007
9778272.450912176,9778272.450912176,₹38.0 L,9778272.450912176,765,4970.0,9778272.450912176,2.0,1.0,3800000.0
12697722.290323481,10789825.467411922,₹1.0 Cr,12984138.034864396,2290,4370.0,10584944.991962763,4.0,1.0,10000000.0
11365595.838140748,10594310.858691962,₹1.6 Cr,11365595.838140748,1231,13000.0,11365595.838140748,3.0,0.0,16000000.0
10714860.782948624,10846604.124995068,₹1.22 Cr,10714860.782948624,2000,6100.0,10871183.635561358,2.0,1.0,12202666.666666666
9517236.743114382,9732168.335982082,₹45.0 L,9387932.57530812,800,5630.0,9869348.382966274,4.0,0.0,4500000.0
9517236.743114382,9732168.335982082,₹45.0 L,9387932.57530812,803,5600.0,9869348.382966274,3.0,1.0,4500000.0
9700207.366294377,9440970.212734902,₹32.0 L,9700207.366294377,660,4850.0,9700207.366294377,2.0,0.0,3200000.0
9517236.743114382,9732168.335982082,₹45.0 L,9387932.57530812,801,5620.0,9869348.382966274,3.0,0.0,4500000.0
10193318.484130139,9908999.965938013,₹69.9 L,9405412.123625528,1336,5230.0,10193318.484130139,3.0,0.0,6992260.0
9752250.756039577,9752250.756039577,₹36.0 L,9752250.756039577,1008,3570.0,9752250.756039577,3.0,1.0,3600000.0
9804294.145784775,9827133.37544374,₹40.0 L,9648177.528549045,920,4350.0,9804294.145784775,3.0,0.0,4000000.0
11105378.889414754,10961341.764889596,₹1.4 Cr,11105378.889414754,1385,10110.0,11105378.889414754,3.0,0.0,14000000.0
9725942.480658263,9934402.620147772,₹50.0 L,9725942.480658263,1000,5000.0,9934402.620147772,3.0,0.0,5000000.0
9856337.535529975,9856337.535529975,₹44.0 L,9856337.535529975,1000,4400.0,9856337.535529975,3.0,0.0,4400000.0
9934402.620147772,9867793.54555875,₹50.0 L,9934402.620147772,950,5260.0,9934402.620147772,3.0,0.0,5000000.0
9908380.925275173,9908380.925275173,₹48.0 L,9908380.925275173,850,5650.0,9908380.925275173,3.0,1.0,4800000.0
10025478.55220187,10025478.55220187,₹57.0 L,10025478.55220187,645,8840.0,10025478.55220187,2.0,0.0,5700000.0
10233652.111182667,10233652.111182667,₹73.0 L,10233652.111182667,972,7510.0,10233652.111182667,3.0,1.0,7300000.0
10949248.720179155,10669252.062246507,₹1.28 Cr,10949248.720179155,1240,10320.0,10949248.720179155,3.0,0.0,12793000.0
9596120.586803978,9596120.586803978,₹24.0 L,9596120.586803978,400,6000.0,9596120.586803978,2.0,1.0,2400000.0
9934402.620147772,9867793.54555875,₹50.0 L,10130915.063441359,890,5620.0,9934402.620147772,3.0,1.0,5000000.0
14488199.222852698,14488199.222852698,₹4.0 Cr,12598426.54489314,2583,15480.0,14488199.222852698,4.0,1.0,40000000.0
9595435.477818437,9591183.9690028,₹24.0 L,9595435.477818437,628,3820.0,9596120.586803978,2.0,0.0,2400000.0
9739239.908603275,9739239.908603275,₹35.0 L,9977712.43700649,575,6090.0,9739239.908603275,2.0,1.0,3500000.0
10715053.46632576,10715053.46632576,₹1.1 Cr,10715053.46632576,1213,9070.0,10715053.46632576,3.0,1.0,11000000.0
10324728.043236766,10311124.539372148,₹80.0 L,10324728.043236766,1050,7620.0,10324728.043236766,3.0,0.0,8000000.0
11625812.786866745,11625812.786866745,₹1.8 Cr,11625812.786866745,1450,12410.0,11625812.786866745,3.0,1.0,18000000.0
10845161.940688757,10470660.571385823,₹1.2 Cr,10845161.940688757,1002,11980.0,10845161.940688757,3.0,0.0,12000000.0
10470660.571385823,10525320.187668307,₹1.4 Cr,9977712.43700649,2160,6480.0,11105378.889414754,4.0,1.0,14000000.0
9696153.75702916,9351432.737418087,₹38.0 L,9696153.75702916,710,5350.0,9778272.450912176,2.0,0.0,3800000.0
9696153.75702916,9351432.737418087,₹37.8 L,9696153.75702916,710,5320.0,9775670.281424915,2.0,0.0,3781920.0
9804294.145784775,9492458.634429414,₹40.0 L,9804294.145784775,735,5440.0,9804294.145784775,2.0,1.0,4000000.0
9583109.739367679,9583109.739367679,₹23.0 L,9676294.607943093,560,4110.0,9583109.739367679,2.0,1.0,2300000.0
10936237.872742856,10936237.872742856,₹1.27 Cr,10094755.249399532,1750,7260.0,10936237.872742856,3.0,1.0,12702333.333333334
10246662.958618967,10704714.828471629,₹74.0 L,10246662.958618967,840,8810.0,10246662.958618967,3.0,1.0,7398253.333333333
9726229.061166976,8801964.461850287,₹34.0 L,8688581.555083277,968,3510.0,9726229.061166976,3.0,0.0,3400000.0
9938719.078008994,9938719.078008994,₹50.0 L,9938719.078008994,1150,4350.0,9934402.620147772,3.0,1.0,5000000.0
9648163.976549178,9584091.415757775,₹28.0 L,9648163.976549178,776,3610.0,9648163.976549178,2.0,0.0,2800000.0
11886029.735592742,11886029.735592742,₹2.0 Cr,11886029.735592742,1584,12630.0,11886029.735592742,3.0,1.0,20000000.0
9778272.450912176,9778272.450912176,₹38.0 L,9778272.450912176,635,5980.0,9778272.450912176,2.0,1.0,3800000.0
10129565.33169227,10027938.220052335,₹65.0 L,10129565.33169227,1784,3640.0,10129565.33169227,3.0,1.0,6500000.0
9739239.908603275,9765347.269410325,₹35.0 L,9796868.013108507,610,5740.0,9739239.908603275,2.0,0.0,3500000.0
11560758.549685245,11560758.549685245,₹1.75 Cr,11560758.549685245,5500,3180.0,11560758.549685245,5.0,1.0,17500000.0
9934402.620147772,9895105.930465763,₹50.0 L,10651511.843676193,770,6490.0,9934402.620147772,2.0,0.0,5000000.0
9518055.50218618,9463518.010592362,₹18.0 L,9518055.50218618,500,3600.0,9518055.50218618,2.0,0.0,1800000.0
10050871.454786744,8257538.6428251965,₹58.89 L,10050871.454786744,905,6510.0,10050069.053856477,3.0,0.0,5892740.0
10129565.33169227,9895105.930465763,₹65.0 L,10129565.33169227,800,8130.000000000001,10129565.33169227,3.0,1.0,6500000.0
9944990.372702477,10112061.07931739,₹74.44 L,9944990.372702477,1675,4440.0,10252387.73149094,3.0,1.0,7458146.666666667
11365595.838140748,11170981.18167049,₹1.6 Cr,12984138.034864396,1785,8960.0,11365595.838140748,3.0,1.0,16000000.0
9869348.382966274,9423942.893159391,₹45.0 L,9874952.708618248,702,6410.0,9869348.382966274,2.0,0.0,4500000.0
13570548.235671908,11846997.193283841,₹1.97 Cr,13019806.800196424,3000,6570.0,11846997.193283841,4.0,1.0,19712666.666666668
9804294.145784775,9669202.054698069,₹40.0 L,9804294.145784775,550,7270.0,9804294.145784775,2.0,0.0,4000000.0
9895370.077838873,9895370.077838873,₹47.0 L,9505393.155912882,965,4870.0,9895370.077838873,3.0,1.0,4700000.0
10233652.111182667,10519137.763017975,₹73.0 L,10233652.111182667,664,10990.0,10233652.111182667,2.0,0.0,7300000.0
9933101.535404142,9531331.351662338,₹49.9 L,9933101.535404142,891,5600.0,9933101.535404142,3.0,0.0,4990333.333333333
17313549.88982572,15967389.336279724,₹5.0 Cr,15892894.061195403,2500,20000.0,15789283.966482677,4.0,1.0,50002666.666666664
9791283.298348475,9686939.286179392,₹39.0 L,9387932.57530812,813,4800.0,9791283.298348475,3.0,0.0,3900000.0
9830315.840657374,9734454.21639362,₹42.0 L,9726873.330541268,980,4290.0,9830315.840657374,3.0,0.0,4200000.0
11697553.229915166,10446090.199162904,₹1.07 Cr,11672214.887279423,890,12020.0,10676020.924016861,3.0,0.0,10700000.0
10064511.094510771,9973300.552630272,₹60.0 L,10064511.094510771,1000,6000.0,10064511.094510771,3.0,0.0,6000000.0
10001148.896786386,10670166.053570554,₹95.0 L,10001148.896786386,2295,4140.0,10519890.754781263,4.0,1.0,9500000.0
9830315.840657374,9694025.991055654,₹42.0 L,9830315.840657374,629,6680.0,9830315.840657374,2.0,0.0,4200000.0
10584944.991962763,10761055.727036797,₹1.0 Cr,10584944.991962763,950,10530.0,10584944.991962763,3.0,1.0,10000000.0
9739239.908603275,9725942.480658263,₹35.0 L,9739239.908603275,1000,3500.0,9739239.908603275,3.0,1.0,3500000.0
10069128.957407944,10151495.675359726,₹70.0 L,10069128.957407944,1100,6360.0,10194619.568873769,3.0,0.0,7000000.0
12536572.10740773,12536572.10740773,₹2.5 Cr,12536572.10740773,1700,14710.0,12536572.10740773,3.0,1.0,25000000.0
9934402.620147772,10021936.621626064,₹50.0 L,9934402.620147772,625,8000.0,9934402.620147772,2.0,1.0,5000000.0
10038489.39963817,9336272.980728686,₹58.0 L,9825238.226088604,840,6900.0,10038489.39963817,3.0,1.0,5800000.0
9595435.477818437,9934402.620147772,₹50.0 L,9595435.477818437,1141,4380.0,9934402.620147772,3.0,0.0,5000000.0
9944990.372702477,9414073.1585544,₹48.89 L,9944990.372702477,1000,4890.0,9919960.57949348,3.0,1.0,4894853.333333333
9635153.129112877,9635153.129112877,₹27.0 L,9635153.129112877,660,4090.0,9635153.129112877,2.0,1.0,2700000.0
10569956.316816166,10002552.057214215,₹69.0 L,10305975.697202697,666,10360.0,10181608.72143747,2.0,0.0,6900000.0
10064511.094510771,10116032.909134604,₹60.0 L,10064511.094510771,940,6380.0,10064511.094510771,3.0,1.0,6000000.0
10194619.568873769,10151495.675359726,₹70.0 L,10194619.568873769,1036,6760.0,10194619.568873769,3.0,0.0,7000000.0
10328809.506485336,10259673.806055268,₹75.0 L,10130915.063441359,1001,7490.0,10259673.806055268,3.0,0.0,7500000.0
9739239.908603275,9579165.136562971,₹35.0 L,9584091.415757775,650,5380.0,9739239.908603275,2.0,1.0,3500000.0
11495704.312503748,10961341.764889596,₹1.7 Cr,10965931.01525297,1330,12780.0,11495704.312503748,3.0,1.0,17000000.0
10129565.33169227,10129565.33169227,₹65.0 L,10285380.328524893,750,8670.0,10129565.33169227,2.0,1.0,6500000.0
9761192.470286034,10064120.769087682,₹59.97 L,9440508.567801427,1396,4290.0,10064120.769087682,3.0,1.0,5996826.666666667
10194619.568873769,9895105.930465763,₹70.0 L,10194619.568873769,1192,5870.0,10194619.568873769,3.0,1.0,7000000.0
10728180.755097693,11365595.838140748,₹1.6 Cr,10728180.755097693,1405,11390.0,11365595.838140748,3.0,1.0,16000000.0
10064511.094510771,10064511.094510771,₹60.0 L,10064511.094510771,1200,5000.0,10064511.094510771,3.0,0.0,6000000.0
9973435.162456673,9498573.607491793,₹53.0 L,9775644.953749228,970,5460.0,9973435.162456673,3.0,0.0,5300000.0
10050871.454786744,9856950.462719828,₹70.0 L,10050871.454786744,1430,4890.0,10194619.568873769,3.0,0.0,7000000.0
10780107.70350726,10780107.70350726,₹1.15 Cr,10364272.272710457,1465,7850.0,10780107.70350726,3.0,0.0,11500000.0
10090532.78938337,10126537.992627611,₹62.0 L,9477484.147398751,1307,4740.0,10090532.78938337,3.0,0.0,6200000.0
10975270.415051756,10640881.84926641,₹1.3 Cr,10651511.843676193,1300,10000.0,10975270.415051756,3.0,0.0,13000000.0
10324728.043236766,9895105.930465763,₹80.0 L,10324728.043236766,980,8160.0,10324728.043236766,3.0,0.0,8000000.0
9570098.89193138,9570098.89193138,₹22.0 L,9595435.477818437,540,4070.000000000001,9570098.89193138,2.0,0.0,2200000.0
10050871.454786744,9856950.462719828,₹70.0 L,10050871.454786744,1430,4890.0,10194619.568873769,3.0,1.0,7000000.0
9758756.179757725,9715303.650790727,₹36.5 L,9758756.179757725,710,5140.0,9758756.179757725,2.0,1.0,3650183.3333333335
9700207.366294377,9908999.965938013,₹32.0 L,9700207.366294377,957,3340.0,9700207.366294377,3.0,0.0,3200000.0
11052557.811773116,12796789.056133725,₹2.7 Cr,10651511.843676193,2400,11250.0,12796789.056133725,4.0,1.0,26996000.0
12314724.415092165,9700986.742292186,₹55.0 L,11508230.343769543,852,6460.0,9999456.857329272,3.0,0.0,5500000.0
9934402.620147772,9336272.980728686,₹50.0 L,9934402.620147772,975,5130.0,9934402.620147772,3.0,0.0,5000000.0
8484966.352075074,7991731.6520569315,₹38.5 L,6328891.776814004,966,3980.0,9784777.874630325,3.0,0.0,3850200.0
9921391.772711473,9921391.772711473,₹49.0 L,9917441.418273922,945,5180.0,9921391.772711473,3.0,1.0,4900000.0
10259673.806055268,10116032.909134604,₹75.0 L,10259673.806055268,1440,5210.0,10259673.806055268,3.0,0.0,7500000.0
9999456.857329272,9423942.893159391,₹55.0 L,9999456.857329272,600,9170.0,9999456.857329272,2.0,1.0,5500000.0
8484966.352075074,7991731.6520569315,₹39.0 L,6328891.776814004,999,3900.0,9791283.298348475,3.0,0.0,3900000.0
9830315.840657374,9758038.434538772,₹42.0 L,9830315.840657374,947,4430.0,9830315.840657374,3.0,1.0,4200000.0
10038489.39963817,9460477.769664232,₹58.0 L,10038489.39963817,800,7250.0,10038489.39963817,2.0,1.0,5800000.0
9752250.756039577,9155738.785951111,₹36.0 L,9752250.756039577,741,4860.0,9752250.756039577,2.0,0.0,3600000.0
13041406.14884377,13733235.064097043,₹3.25 Cr,13839648.173073716,2850,11400.0,13512385.665130213,4.0,1.0,32500000.0
10155587.02656487,10155587.02656487,₹67.0 L,10155587.02656487,1693,3960.0,10155587.02656487,3.0,1.0,6700000.0
10059176.647061888,9155738.785951111,₹59.59 L,10059176.647061888,1010,5900.0,10059176.647061888,3.0,0.0,5956840.0
9938719.078008994,9938719.078008994,₹55.0 L,9592031.207874987,1200,4580.0,9999456.857329272,3.0,0.0,5500000.0
9739239.908603275,9739239.908603275,₹35.0 L,9739239.908603275,620,5640.0,9739239.908603275,2.0,0.0,3500000.0
10768547.807676848,10784818.018961655,₹87.0 L,10768547.807676848,1500,5800.0,10415803.975290865,3.0,0.0,8700000.0
9895370.077838873,9155738.785951111,₹47.0 L,9895370.077838873,985,4770.0,9895370.077838873,3.0,1.0,4700000.0
9964327.569251262,10137608.558261644,₹52.3 L,9964327.569251262,958,5460.0,9964327.569251262,3.0,0.0,5236166.666666667
9876748.929012269,9875532.491836581,₹75.0 L,8898473.143312424,1320,5680.0,10259673.806055268,3.0,0.0,7500000.0
10285380.328524893,10063980.115238493,₹65.0 L,10368224.315251658,1441,4510.0,10129565.33169227,3.0,0.0,6500000.0
9903256.311783873,9804294.145784775,₹40.0 L,9903256.311783873,733,5460.0,9804294.145784775,2.0,1.0,4000000.0
10324728.043236766,10179639.452994935,₹80.0 L,10324728.043236766,1096,7300.0,10324728.043236766,3.0,0.0,8000000.0
10536934.964922816,10405399.839494798,₹96.31 L,10536934.964922816,1010,9540.0,10536934.964922816,3.0,0.0,9633680.0
10389782.280418266,10052199.929929385,₹85.0 L,10389782.280418266,750,11330.0,10389782.280418266,2.0,0.0,8500000.0
9947413.467584074,9589287.242637988,₹51.0 L,9947413.467584074,1160,4400.0,9947413.467584074,3.0,1.0,5100000.0
9869348.382966274,9272173.074498098,₹45.0 L,9974181.844234116,810,5550.0,9869348.382966274,3.0,0.0,4500000.0
9726229.061166976,9726229.061166976,₹34.0 L,9726229.061166976,1200,2830.0,9726229.061166976,3.0,1.0,3400000.0
10676020.924016861,10405399.839494798,₹1.07 Cr,10676020.924016861,1306,8189.999999999999,10676020.924016861,3.0,1.0,10700000.0
10168597.87400117,10761055.727036797,₹68.0 L,12308875.301119197,750,9070.0,10168597.87400117,2.0,1.0,6800000.0
9908380.925275173,9498573.607491793,₹48.0 L,9775644.953749228,1100,4360.0,9908380.925275173,3.0,1.0,4800000.0
9980851.345495364,9802110.002500206,₹53.57 L,9980851.345495364,779,6880.0,9980851.345495364,2.0,1.0,5356806.666666667
9991896.324866178,9999456.857329272,₹55.0 L,9991896.324866178,850,6470.0,9999456.857329272,3.0,0.0,5500000.0
9991896.324866178,10129565.33169227,₹65.0 L,9991896.324866178,1000,6500.0,10129565.33169227,3.0,0.0,6500000.0
9991896.324866178,10168597.87400117,₹68.0 L,9991896.324866178,1400,4860.0,10168597.87400117,3.0,0.0,6800000.0
9869348.382966274,9423942.893159391,₹45.0 L,9869348.382966274,821,5480.0,9869348.382966274,3.0,0.0,4500000.0
10012467.704765571,9531331.351662338,₹56.0 L,10012467.704765571,850,6590.0,10012467.704765571,3.0,1.0,5600000.0
10441825.670163464,11208286.10886836,₹89.0 L,10441825.670163464,1201,7410.0,10441825.670163464,3.0,0.0,8900000.0
9765261.603475876,8257538.6428251965,₹37.0 L,9765261.603475876,650,5690.0,9765261.603475876,2.0,0.0,3700000.0
9765261.603475876,8991939.518150648,₹37.0 L,9015100.538286008,921,4020.0,9765261.603475876,3.0,1.0,3700000.0
9674185.671421777,9674185.671421777,₹30.0 L,9674185.671421777,754,3980.0,9674185.671421777,2.0,0.0,3000000.0
10487291.501827909,10845161.940688757,₹1.2 Cr,9584533.210381027,1842,6510.0,10845161.940688757,3.0,1.0,12000000.0
13837656.851037707,14832580.817075823,₹3.5 Cr,12314724.415092165,6132,5710.0,13837656.851037707,3.0,1.0,35000000.0
9626328.530835144,9690479.714433141,₹25.0 L,9626328.530835144,560,4460.0,9609131.434240278,2.0,1.0,2500000.0
9974181.844234116,9336272.980728686,₹55.0 L,9794523.539300043,980,5610.0,9999456.857329272,3.0,1.0,5500000.0
9974181.844234116,9859977.817241764,₹60.0 L,9794523.539300043,1050,5710.0,10064511.094510771,3.0,0.0,6000000.0
10350749.738109365,9755049.585071424,₹82.0 L,10350749.738109365,875,9370.0,10350749.738109365,3.0,0.0,8200000.0
9995459.50396919,9856950.462719828,₹62.0 L,9995459.50396919,1260,4920.0,10090532.78938337,3.0,0.0,6200000.0
9995459.50396919,8257538.6428251965,₹56.0 L,9995459.50396919,940,5960.0,10012467.704765571,3.0,1.0,5600000.0
9518055.50218618,9430892.265665248,₹18.0 L,9518055.50218618,400,4500.0,9317398.000668075,2.0,1.0,1699200.0
9700207.366294377,9289324.882500429,₹32.0 L,9631988.909632334,710,4510.0,9700207.366294377,2.0,0.0,3200000.0
10910216.177870257,10519137.763017975,₹1.25 Cr,10910216.177870257,1200,10420.0,10910216.177870257,3.0,0.0,12500000.0
8484966.352075074,7991731.6520569315,₹39.0 L,6328891.776814004,999,3900.0,9791283.298348475,3.0,1.0,3900000.0
9960424.315020373,9155738.785951111,₹52.0 L,9960424.315020373,691,7530.0,9960424.315020373,2.0,0.0,5200000.0
